Index,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,Company
2020,FY,18.54417718504406,4.977137413669921,8.426768278161466,4.984758275779948,5.690640628721124,19.299356989759467,10.72660157180281,19.299356989759467,8.81876637294594,197646930000,228182930000,9.45724340877554,2.538263063942363,5.585771252543523,9.442784864554966,2.4389413608430615,2.4389413608430615,2.9304189194395573,6.0133592473515,6.448760174089984,10.901673594190434,0.1057390570144449,0.10590096188187693,0.8891260889952861,0.47065470863734643,0.8047225003952986,1.908742021491476,37.64387917329094,1.6930953634145174,0.028171446933175234,0.2664242308244414,0,0.17409172049777183,0.23513465847110543,-0.40846145150350444,-0.1856113629650558,-1.1808971321186372,0.023809829581208985,46.489245143407516,0.18449862471461853,0.17848053700445796,-9.254108120981186,22495000000,45041000000,-24804000000,0.4491843332757472,7220500000,4854500000,8585500000,31.790488910578294,59.46766895343745,89.79287695226974,11.481421409613683,6.1377889267156425,4.064910407025039,0.2578913596090723,-3.442010002381519,INTC
2019,FY,16.292732623952908,4.765225266017659,7.503961965134707,3.833371066334616,2.971021055014716,17.54675118858954,9.181797600181119,17.54675118858954,6.676477247000227,265373360000,290180360000,12.608008361839605,3.6875336621969015,8.00643717001056,15.672889203874321,3.4239956647398846,3.4239956647398846,4.032242895852151,8.203442173409098,8.754875848544275,17.137984880699268,0.07931466820934852,0.06380444517867204,0.7595091866226259,0.4311696112038909,0.7012975998643033,1.4002241147467502,45.061349693251536,1.5747339414671229,0.021011905641169108,0.26491828202204487,0.08545820885152505,0.18567359132911831,0.2717690662447628,-0.4891537185095791,-0.22529007156256514,-1.4975983742841308,0.023692072535260195,43.37418583972298,0.19292731188820986,0.21170577644562014,-8.06559882273036,8929000000,40556000000,-27626000000,0.3741871387283237,7190500000,3976000000,7998500000,38.84575835475578,50.518692372171,107.00955574182733,9.396135265700483,7.2250484496124034,3.4109103385178408,0.27157308009909165,-3.6705908988000906,INTC
2018,FY,15.364996746909565,4.565820863153329,6.3829971806549555,3.09065278681414,2.526566905226632,16.170678811537627,8.378442854044676,16.170678811537627,5.818043808284537,215564250000,238904250000,10.23912269035292,3.042629996612466,7.324145487904322,15.126254297944003,2.891035097836729,2.891035097836729,3.3720676659891597,7.268154852449042,8.117159893992932,16.764034102869974,0.09766461739365409,0.06611022003880514,0.7105534916781782,0.41403374412916233,0.7100699726194099,1.7314447251293155,49.82051282051282,1.3979955350781361,0.02570463330538343,0.2631928941243528,0.09527439024390244,0.19115571364046974,0.2840586732102248,-0.5157991301984235,-0.21427563233965674,-1.6709961474958723,0.021821364046973803,40.7581833562792,0.2094182526922766,0.22980112209924247,-7.083712860550857,12161000000,38633000000,-24194000000,0.35351313654225286,6164500000,3376000000,7118000000,34.630899954832884,51.48316181623695,97.64837150971931,10.539720321332936,7.089696652719665,3.7379015579760098,0.28235183670184943,-3.2923443938408155,INTC
2017,FY,13.350563709848968,2.042331418847054,4.703254626675175,2.1978302488832164,2.9785152095298875,14.681769836205063,6.966815571155073,14.681769836205063,5.841097638800255,216998159999.99997,240378159999.99997,22.601620664514112,3.4575319067573806,9.814480325644505,21.002531939605106,3.144035120763847,3.144035120763847,3.830056245120377,8.252760668795275,10.87192039800995,23.265404568331395,0.044244614793047095,0.047613306951542825,0.7731784001506832,0.43297714383078156,0.8026916606584955,1.6933585902072212,27.764705882352942,2.3028851161337363,0.0233734700791933,0.5282783043432976,0.11873615780500629,0.20769267538758146,0.30129250541586544,-0.5327001356852104,-0.18766431382546486,-1.448886701931357,0.02163764121030576,25.974283358105524,0.16948255660127753,0.11149044881844046,-6.735854073601361,12079000000,32751000000,-23864000000,0.38848722815456616,5148500000,2701500000,6268000000,32.60870604356209,45.16418036597219,107.71225119384694,11.193329766363474,8.081625683060109,3.3886581698410425,0.13910662281400774,-2.505424377791959,INTC
2016,FY,12.5553911205074,2.180972515856237,4.610570824524313,2.5756871035940803,3.6150105708245244,14.001268498942917,9.199788583509514,14.001268498942917,5.500211416490486,171557100000,191280100000,16.63019581233036,2.888798895381144,7.866704878943508,14.081679389312978,2.590479569957419,2.590479569957419,3.2209086163638507,8.913747145719745,8.771097762289068,15.700574571123697,0.060131583012303196,0.07101425706076869,0.6978981064838583,0.40783749680129183,0.9191015424763502,1.7489902472662793,17.56343792633015,2.113997673516867,0.028707643111244005,0.47741372625048467,0.14139458130567295,0.21452506440803543,0.2081851632885367,-0.4413517975055026,-0.16207250745112567,-1.2355584082156612,0.02431508579318706,26.211993249744662,0.13839290513302877,0.11496199879644282,-4.825792811839324,15206000000,43515000000,-10711000000,0.3817684897170296,4738500000,2269000000,5360000000,28.825332143398388,38.94529229177444,87.37907397827212,12.662473347547975,9.372121212121213,4.17720151269584,0.15576963730256999,-2.0348837209302326,INTC
2015,FY,11.673344580345846,2.4082665541965413,4.010333192745677,2.440109658371995,5.33804301982286,12.881695487136229,9.851750316322226,12.881695487136229,4.851750316322227,165875160000,173237160000,14.524970227670753,2.9965704995032065,8.722467266130304,14.33542131190044,2.7154810509945158,2.7154810509945158,3.1295666154818895,7.447857265692176,9.109594573276542,14.971667098781436,0.06884695695244544,0.06975728011355045,0.6462634034542032,0.3890931312155649,0.31650902837489253,2.4491882909369806,41.54896142433235,1.6652364273204903,0.027466439218506257,0.3989492119089317,0.14325715834161323,0.21909493270707253,0.1504548635409377,-0.3915444076352737,-0.13451359407460933,-0.8547813109861095,0.02357510613314064,26.41983192731988,0.16316875065549508,0.13249182077638816,-1.684995782370308,22674000000,46717000000,-1157000000,0.37112220676107066,4607000000,2405500000,4720000000,31.564537982115436,36.418794737860324,91.2146933642871,11.56360977647796,10.022297624818226,4.001548287207277,0.18695260702300073,-1.570223534373682,INTC
2014,FY,11.399714344011427,2.3880840644766375,4.166088553356458,2.08549275658029,2.867578045296878,11.398694144052234,8.275453988981841,11.398694144052234,2.8269740869210365,184032550000,195134550000,15.723902084757347,3.293942187220333,9.013250563228523,18.00533705116916,3.294236999910498,3.294236999910498,3.4926534812958656,7.951045147094776,9.556986482515427,19.091532139712356,0.06359744512587584,0.055539088058063645,0.6450371431128613,0.39211099020674645,0.45236737022247575,1.731934295172069,79.93229166666667,1.7445317840054682,0.02395771834928115,0.37670881749829116,0.14562376946482908,0.2064972257025237,0.1665614798694233,-0.4994122832794593,-0.18251297655271165,-1.1927710843373494,0.020547700017898695,24.74819986237831,0.20222957213825454,0.1528076978313945,-3.3716078351356864,11719000000,40558000000,-8305000000,0.24457173543363467,4004500000,2858500000,4222500000,28.921693216395205,49.50496026849613,76.97769113074379,12.620284617122204,7.372998544395925,4.741633512754505,0.20950505683343776,-2.0805957967761683,INTC
2013,FY,10.60523138832998,1.9356136820925554,4.180281690140845,2.017907444668008,4.041649899396378,11.721529175050302,8.570020120724346,11.721529175050302,2.754527162977867,127232000000,135004000000,13.225779625779627,2.4139030128253776,6.123989218328842,12.686409412703162,2.184015380390003,2.184015380390003,2.561356909767018,6.4635419160243215,6.498074701578744,13.461362050054841,0.07560990945674044,0.07882450955734406,0.5853817632518539,0.369237099114316,0.3720974768995069,2.364681603773585,50.372950819672134,2.1596673596673597,0.035203407947686116,0.4655925155925156,0.15344919177354482,0.20131668816877893,0.16959007340999155,-0.5172795533307663,-0.20389694164073766,-1.3380229083665338,0.02121120133566062,22.59397985174756,0.15599695392816348,0.1254319056001043,-1.8596579476861168,18516000000,42593000000,-2018000000,0.2308088437242516,3707500000,2996000000,4453000000,24.805152917963117,51.148581677443715,71.87331854439043,14.71468453378001,7.136072751768272,5.078379674017258,0.16513320516341665,-2.162374245472837,INTC
2012,FY,10.676741393114492,2.202762209767814,3.7798238590872697,1.4095276220976782,3.635308246597278,10.248799039231384,7.05724579663731,10.248799039231384,2.7097678142514012,101069080000,106039080000,9.18392367105861,1.8947728763990177,5.352101249735226,14.352326043737575,1.9738898111438785,1.9738898111438785,1.9879469826212481,4.715991994663109,5.615287015462826,15.058091451292247,0.1088859223810091,0.06967511725643491,0.6473839423471281,0.39297696529975934,0.22103624638647987,2.431229648007443,162.64444444444445,1.7159472966833258,0.043039869364596965,0.3952748750567924,0.15104703698843291,0.19024765190003937,0.18903154675107586,-0.6270917178563864,-0.2220055866969123,-1.5743153416644509,0.020659530192534824,22.53780185444624,0.20486193721747162,0.16087770078648073,-1.9504103282626102,18460000000,35258000000,-1790000000,0.2626408608870574,3741500000,2989500000,4415000000,26.22832342850715,54.650569588905405,85.58246656760774,13.916253587268459,6.678795898114456,4.26489226869455,0.21492881276487705,-2.3702962369895917,INTC
2011,FY,10.273782343987824,2.462328767123288,3.9883942161339423,1.94044901065449,2.822869101978691,8.734969558599696,5.781963470319635,8.734969558599696,1.4025875190258752,127458000000,129724000000,9.848400556328233,2.3603770440193337,6.080141201163955,12.497107559564663,2.776197425453595,2.776197425453595,2.402340784088594,5.430963744452818,6.188236416543433,12.719286204529856,0.10153933060302218,0.08001851590327794,0.5490623162205136,0.35444817840520815,0.09486728627647995,2.1509810442301296,426.2682926829268,1.6197651058569,0.03237929357121561,0.31888425282027505,0.14203966740124818,0.1546324931943184,0.2182398515164724,-0.5134761246004865,-0.19933702475971776,-1.775065963060686,0.019500361117798477,21.998596626647355,0.2957641603628302,0.2327781574876794,-1.0626902587519025,13844000000,30390000000,664000000,0.15967850841846182,3258500000,2623000000,3926500000,24.67175318061446,53.30204525244541,73.8583143958107,14.794246575342466,6.847767253044655,4.94189453125,0.2818932282023916,-2.047945205479452,INTC
2010,FY,7.852925292529253,2.0637263726372637,3.004860486048605,2.0675067506750677,3.9396939693969397,8.898289828982898,7.927812781278128,8.898289828982898,0.38073807380738073,115766200000,112383200000,10.098237962316817,2.6537881392843223,6.93543014617781,10.0797736177623,2.3420230629172565,2.3420230629172565,2.5762373060082986,5.433602475462941,6.732758207524562,9.785215498476273,0.09902717718988789,0.09920857728767118,0.27829253489783534,0.21770645396132055,-0.16356427984334962,3.3891926664522356,0,1.456036287508723,0.030259263930231796,0.3055652477320307,0.14462554157210647,0.1507461660133416,0.08531953280790049,-0.3119458423196741,-0.11936363844760792,-1.1226821905993962,0.021021021021021023,20.326873746531795,0.2894223806606138,0.1983562591919716,2.1886138613861386,22284000000,44039000000,17855000000,0.042787780699979766,2570000000,2086500000,3346000000,23.988606927538225,55.23724557229712,90.62285223367698,15.215556330659226,6.607860262008733,4.027681660899654,0.23192393283431115,-0.9373537353735374,INTC
2009,FY,6.321216483714235,0.7862155839481735,2.010077379881231,1.197588626956991,2.504948713334533,7.504768760122368,6.550296922800072,7.504768760122368,0.39985603743026815,112973809999.99998,111207809999.99998,25.858047608148315,3.2161531016027554,10.114038495971352,16.97577911344853,2.7089442259735277,2.7089442259735277,3.165878384148945,10.338180719531467,9.95593643688451,16.710414725770097,0.03867267997777538,0.05890745828612845,0.27313926721657394,0.21453997551558526,-0.1641721669610486,2.787116321960216,5711,2.5566491187914853,0.027510800954663742,0.7113756008239872,0.22578073846329036,0.16093033848606486,0.09989641209153405,-0.40420769919427035,-0.12853360662738064,-0.8937054631828979,0.0253081675064765,11.522076134341042,0.1255054500703235,0.09141888640120525,1.0259582508547778,13566000000,36400000000,9766000000,0.05325628237099559,1992500000,2136500000,3339500000,23.61844165456771,44.15360400873699,68.82146987022999,15.454025516937968,8.266595857673925,5.303577512776831,0.10476213312871667,-0.8124887529242397,INTC
2008,FY,6.637118135263995,0.934487021013597,1.9293660603920184,1.011654600035317,2.091294366943316,6.902348578491965,6.152039555006181,6.902348578491965,0.22867737948084055,80301340000,78238340000,15.174100529100528,2.136469430106955,7.349564341936665,14.016641647757025,2.0543732091690545,2.0543732091690545,2.0815819720108553,6.355673436230707,7.160748672890353,13.656543899458894,0.06590176452846241,0.07134376586990952,0.27952312730249695,0.21647646219686162,-0.16758732737611698,2.5416986441545153,1119.25,2.064625850340136,0.03860458617502522,0.5857898715041572,0.14505400947161176,0.15223753525248762,0.09325962910128388,-0.47565440234303497,-0.13826956845634011,-1.1258665511265165,0.022641409035279093,12.04692870091912,0.20992169550335255,0.11563421828908554,0.719230090058273,12053000000,34839000000,8945000000,0.03292570609905853,2144000000,2375500000,3557000000,16.625339222050766,52.1054832158643,81.62465655238323,21.95443925233645,7.005020920502092,4.471688034188034,0.1353868194842407,-0.9177114603567014,INTC
2007,FY,6.591127922971114,1.1994497936726272,2.1707359009628613,1.3110385144429162,2.641506189821183,7.3524759284731775,6.514099037138927,7.3524759284731775,0.36485557083906467,155636160000,150451160000,22.310229357798168,4.060003130380341,12.327616633663366,20.411299672131147,3.6395902904447874,3.6395902904447874,3.924744613137163,10.774216556860498,11.916923564356436,19.731299672131147,0.04482248855278875,0.048992470644354115,0.3014124690145456,0.2316041041490719,-0.3713119450014323,2.7867226694668066,0,1.809776376146789,0.016821283691399222,0.3752866972477064,0.140893201857359,0.1501278238639328,0.08761747318107492,-0.39603960396039606,-0.13043251421714405,-1.0421008753647354,0,14.086370329019378,0.17451146983857263,0.13739044805514525,1.047283356258597,15314000000,37886000000,10996000000,0.049623497497778404,2642500000,2308500000,3842000000,24.527573433505502,46.75881714595768,66.74172544763971,14.881211180124224,7.806014400677679,5.468842729970326,0.1631354941303026,-0.859697386519945,INTC
2006,FY,6.103501811281697,0.8701052268414697,1.8319820596860446,0.8350871140244954,1.7253751940658961,6.339830947041573,5.503536311885458,6.339830947041573,0.34983612213213733,117389250000,112819250000,23.27304718477399,3.317767508902832,11.053601694915255,24.248967155546374,3.1940914780148018,3.1940914780148018,3.1886057882539145,9.417299666110184,10.62328154425612,23.304947324932865,0.04296815935019604,0.04123886982837015,0.3160644318676535,0.24015878266622562,-0.3814691151919866,2.1470519144937747,0,2.105471847739889,0.01976330882086733,0.4599524187153053,0.17347803968119382,0.1659883556610706,0.10023155805491234,-0.5441619585687383,-0.16333163755581934,-1.1765065146579805,0,11.14078996288073,0.14181763436543382,0.11590073529411765,0.4441521476625841,9766000000,31904000000,6664000000,0.05518067043970396,3311500000,2252500000,3720000000,27.945989486179414,47.97483104171521,91.73910510370543,13.060908084163898,7.608156028368795,3.9786740843764488,0.1372442316064432,-0.9968949456615491,INTC
2005,FY,6.3586636095643625,1.418932197838192,2.427612184736325,1.474778905994104,2.0917130691123487,5.9256469046839175,5.291352767769407,5.9256469046839175,0.3961677038978054,152405760000,147500760000,17.590692520775626,3.9253531138927524,10.281708156243676,16.92457079400333,4.212198330661655,4.212198330661655,3.79902024416628,8.573133391455972,9.950803481076704,16.379873403664632,0.05684824510569679,0.05908569334912276,0.3353048477143331,0.2511073394875191,-0.2850915431560593,2.2952133419969676,0,1.7108725761772854,0.012847283462252345,0.2259926131117267,0.14649976819656932,0.1325142945448926,0.08016309972264768,-0.3924981447750118,-0.14984803997321383,-1.2661588683351468,0,13.75434664703181,0.3093654042988741,0.19495510902094912,0.8415492957746479,11960000000,32309000000,9062000000,0.06685644795754796,3456500000,2096000000,2873500000,36.79518879101633,52.03048741839386,72.31983266780756,9.919775166070517,7.015117830146732,5.047024952015355,0.23945608313526062,-0.9528332787422208,INTC
2004,FY,5.34515625,1.174375,2.04984375,1.449375,2.683125,6.02796875,5.446875,6.02796875,0.14125,150656000000,143153000000,20.044704630122407,4.403987254815984,11.483802119063952,16.241483398016385,3.9051297337929958,3.9051297337929958,4.184659007863428,9.352737488566575,10.911883527707905,15.432621819749892,0.049888487680543755,0.06157073067119796,0.24790689235076077,0.19865816421909727,-0.4901999215993728,3.0049962528103924,0,1.7454763171899947,0.006783666100254886,0.1359765832889835,0.13619223011488205,0.1396708468531673,0.07724902893463224,-0.29293391264578095,-0.11233885819521179,-0.7860503170382491,0,12.62060440381435,0.25238557939058726,0.16918782640014407,1.7449609375,16052000000,34860000000,14494000000,0.023432437336374713,2979500000,1801500000,2570000000,31.998450700108158,49.03512410979741,66.14568208532116,11.406802267422474,7.443643849716932,5.518122853872567,0.194821016615257,-0.60046875,INTC
